table,gender,tobacco,relative_risk,attained_age,q_ult
t3259,Male,Smoker,RR125,70,0.03073
t3259,Male,Smoker,RR125,71,0.03386
t3259,Male,Smoker,RR125,72,0.03734
t3259,Male,Smoker,RR125,73,0.04107
t3259,Male,Smoker,RR125,74,0.04493
t3259,Male,Smoker,RR125,75,0.04881
t3259,Male,Smoker,RR125,76,0.05263
t3259,Male,Smoker,RR125,77,0.05639
t3259,Male,Smoker,RR125,78,0.06022
t3259,Male,Smoker,RR125,79,0.06427
t3259,Male,Smoker,RR125,80,0.06868
t3259,Male,Smoker,RR125,81,0.07339
t3259,Male,Smoker,RR125,82,0.07933
t3259,Male,Smoker,RR125,83,0.08698
t3259,Male,Smoker,RR125,84,0.09562
t3259,Male,Smoker,RR125,85,0.10541
t3259,Male,Smoker,RR125,86,0.11638
t3259,Male,Smoker,RR125,87,0.12844
t3259,Male,Smoker,RR125,88,0.14132
t3259,Male,Smoker,RR125,89,0.15462
t3259,Male,Smoker,RR125,90,0.16796
t3259,Male,Smoker,RR125,91,0.18091
t3259,Male,Smoker,RR125,92,0.19333
t3259,Male,Smoker,RR125,93,0.20493
t3259,Male,Smoker,RR125,94,0.21515
t3259,Male,Smoker,RR125,95,0.22652
t3259,Male,Smoker,RR125,96,0.24113
t3259,Male,Smoker,RR125,97,0.25732
t3259,Male,Smoker,RR125,98,0.2753
t3259,Male,Smoker,RR125,99,0.29479
t3259,Male,Smoker,RR125,100,0.31552
t3259,Male,Smoker,RR125,101,0.33699
t3259,Male,Smoker,RR125,102,0.35854
t3259,Male,Smoker,RR125,103,0.37981
t3259,Male,Smoker,RR125,104,0.40044
t3259,Male,Smoker,RR125,105,0.42009
t3259,Male,Smoker,RR125,106,0.4384
t3259,Male,Smoker,RR125,107,0.45501
t3259,Male,Smoker,RR125,108,0.46956
t3259,Male,Smoker,RR125,109,0.4817
t3259,Male,Smoker,RR125,110,0.49107
t3259,Male,Smoker,RR125,111,0.49731
t3259,Male,Smoker,RR125,112,0.5
t3259,Male,Smoker,RR125,113,0.5
t3259,Male,Smoker,RR125,114,0.5
t3259,Male,Smoker,RR125,115,0.5
t3259,Male,Smoker,RR125,116,0.5
t3259,Male,Smoker,RR125,117,0.5
t3259,Male,Smoker,RR125,118,0.5
t3259,Male,Smoker,RR125,119,0.5
t3259,Male,Smoker,RR125,120,0.5
t3260,Male,Smoker,RR150,18,9.7e-4
t3260,Male,Smoker,RR150,19,0.00101
t3260,Male,Smoker,RR150,20,0.00104
t3260,Male,Smoker,RR150,21,0.00104
t3260,Male,Smoker,RR150,22,0.00101
t3260,Male,Smoker,RR150,23,0.001
t3260,Male,Smoker,RR150,24,0.00101
t3260,Male,Smoker,RR150,25,0.00103
t3260,Male,Smoker,RR150,26,0.00102
t3260,Male,Smoker,RR150,27,0.00101
t3260,Male,Smoker,RR150,28,0.001
t3260,Male,Smoker,RR150,29,9.9e-4
t3260,Male,Smoker,RR150,30,0.00102
t3260,Male,Smoker,RR150,31,0.00107
t3260,Male,Smoker,RR150,32,0.00115
t3260,Male,Smoker,RR150,33,0.00124
t3260,Male,Smoker,RR150,34,0.00133
t3260,Male,Smoker,RR150,35,0.00145
t3260,Male,Smoker,RR150,36,0.00157
t3260,Male,Smoker,RR150,37,0.00173
t3260,Male,Smoker,RR150,38,0.00192
t3260,Male,Smoker,RR150,39,0.00217
t3260,Male,Smoker,RR150,40,0.00244
t3260,Male,Smoker,RR150,41,0.00272
t3260,Male,Smoker,RR150,42,0.00298
t3260,Male,Smoker,RR150,43,0.00322
t3260,Male,Smoker,RR150,44,0.00339
t3260,Male,Smoker,RR150,45,0.00357
t3260,Male,Smoker,RR150,46,0.0038
t3260,Male,Smoker,RR150,47,0.00405
t3260,Male,Smoker,RR150,48,0.00433
t3260,Male,Smoker,RR150,49,0.00464
t3260,Male,Smoker,RR150,50,0.005
t3260,Male,Smoker,RR150,51,0.00541
t3260,Male,Smoker,RR150,52,0.00586
t3260,Male,Smoker,RR150,53,0.00637
t3260,Male,Smoker,RR150,54,0.00694
t3260,Male,Smoker,RR150,55,0.00758
t3260,Male,Smoker,RR150,56,0.00831
t3260,Male,Smoker,RR150,57,0.00913
t3260,Male,Smoker,RR150,58,0.01005
t3260,Male,Smoker,RR150,59,0.01111
t3260,Male,Smoker,RR150,60,0.01231
t3260,Male,Smoker,RR150,61,0.01366
t3260,Male,Smoker,RR150,62,0.01518
t3260,Male,Smoker,RR150,63,0.01683
t3260,Male,Smoker,RR150,64,0.01864
t3260,Male,Smoker,RR150,65,0.02058
t3260,Male,Smoker,RR150,66,0.02262
t3260,Male,Smoker,RR150,67,0.02475
t3260,Male,Smoker,RR150,68,0.02701
t3260,Male,Smoker,RR150,69,0.02948
t3260,Male,Smoker,RR150,70,0.03227
t3260,Male,Smoker,RR150,71,0.03541
t3260,Male,Smoker,RR150,72,0.03889
t3260,Male,Smoker,RR150,73,0.04261
t3260,Male,Smoker,RR150,74,0.04644
t3260,Male,Smoker,RR150,75,0.05025
t3260,Male,Smoker,RR150,76,0.05399
t3260,Male,Smoker,RR150,77,0.05767
t3260,Male,Smoker,RR150,78,0.0614
t3260,Male,Smoker,RR150,79,0.06535
t3260,Male,Smoker,RR150,80,0.06968
t3260,Male,Smoker,RR150,81,0.07432
t3260,Male,Smoker,RR150,82,0.0802
t3260,Male,Smoker,RR150,83,0.08781
t3260,Male,Smoker,RR150,84,0.09642
t3260,Male,Smoker,RR150,85,0.10617
t3260,Male,Smoker,RR150,86,0.11709
t3260,Male,Smoker,RR150,87,0.12912
t3260,Male,Smoker,RR150,88,0.14195
t3260,Male,Smoker,RR150,89,0.1552
t3260,Male,Smoker,RR150,90,0.16846
t3260,Male,Smoker,RR150,91,0.18131
t3260,Male,Smoker,RR150,92,0.19362
t3260,Male,Smoker,RR150,93,0.2051
t3260,Male,Smoker,RR150,94,0.21521
t3260,Male,Smoker,RR150,95,0.22652
t3260,Male,Smoker,RR150,96,0.24113
t3260,Male,Smoker,RR150,97,0.25732
t3260,Male,Smoker,RR150,98,0.2753
t3260,Male,Smoker,RR150,99,0.29479
t3260,Male,Smoker,RR150,100,0.31552
t3260,Male,Smoker,RR150,101,0.33699
t3260,Male,Smoker,RR150,102,0.35854
t3260,Male,Smoker,RR150,103,0.37981
t3260,Male,Smoker,RR150,104,0.40044
t3260,Male,Smoker,RR150,105,0.42009
t3260,Male,Smoker,RR150,106,0.4384
t3260,Male,Smoker,RR150,107,0.45501
t3260,Male,Smoker,RR150,108,0.46956
t3260,Male,Smoker,RR150,109,0.4817
t3260,Male,Smoker,RR150,110,0.49107
t3260,Male,Smoker,RR150,111,0.49731
t3260,Male,Smoker,RR150,112,0.5
t3260,Male,Smoker,RR150,113,0.5
t3260,Male,Smoker,RR150,114,0.5
t3260,Male,Smoker,RR150,115,0.5
t3260,Male,Smoker,RR150,116,0.5
t3260,Male,Smoker,RR150,117,0.5
t3260,Male,Smoker,RR150,118,0.5
t3260,Male,Smoker,RR150,119,0.5
t3260,Male,Smoker,RR150,120,0.5
