table,gender,tobacco,relative_risk,issue_age,duration,q_sel
t3215,Female,Non-Smoker,RR110,79,7,0.03292
t3215,Female,Non-Smoker,RR110,79,8,0.04521
t3215,Female,Non-Smoker,RR110,79,9,0.05895
t3215,Female,Non-Smoker,RR110,79,10,0.07355
t3215,Female,Non-Smoker,RR110,79,11,0.08976
t3215,Female,Non-Smoker,RR110,79,12,0.1069
t3215,Female,Non-Smoker,RR110,79,13,0.12086
t3215,Female,Non-Smoker,RR110,79,14,0.13455
t3215,Female,Non-Smoker,RR110,79,15,0.14879
t3215,Female,Non-Smoker,RR110,79,16,0.16351
t3215,Female,Non-Smoker,RR110,79,17,0.18074
t3215,Female,Non-Smoker,RR110,79,18,0.20127
t3215,Female,Non-Smoker,RR110,79,19,0.22374
t3215,Female,Non-Smoker,RR110,79,20,0.24802
t3215,Female,Non-Smoker,RR110,79,21,0.27379
t3215,Female,Non-Smoker,RR110,79,22,0.29921
t3215,Female,Non-Smoker,RR110,79,23,0.32314
t3215,Female,Non-Smoker,RR110,79,24,0.34698
t3215,Female,Non-Smoker,RR110,79,25,0.37036
t3215,Female,Non-Smoker,RR110,80,1,0.00517
t3215,Female,Non-Smoker,RR110,80,2,0.00817
t3215,Female,Non-Smoker,RR110,80,3,0.01339
t3215,Female,Non-Smoker,RR110,80,4,0.01712
t3215,Female,Non-Smoker,RR110,80,5,0.02072
t3215,Female,Non-Smoker,RR110,80,6,0.02744
t3215,Female,Non-Smoker,RR110,80,7,0.038
t3215,Female,Non-Smoker,RR110,80,8,0.05235
t3215,Female,Non-Smoker,RR110,80,9,0.06837
t3215,Female,Non-Smoker,RR110,80,10,0.08565
t3215,Female,Non-Smoker,RR110,80,11,0.10486
t3215,Female,Non-Smoker,RR110,80,12,0.12086
t3215,Female,Non-Smoker,RR110,80,13,0.13455
t3215,Female,Non-Smoker,RR110,80,14,0.14879
t3215,Female,Non-Smoker,RR110,80,15,0.16351
t3215,Female,Non-Smoker,RR110,80,16,0.18074
t3215,Female,Non-Smoker,RR110,80,17,0.20127
t3215,Female,Non-Smoker,RR110,80,18,0.22374
t3215,Female,Non-Smoker,RR110,80,19,0.24802
t3215,Female,Non-Smoker,RR110,80,20,0.27379
t3215,Female,Non-Smoker,RR110,80,21,0.29921
t3215,Female,Non-Smoker,RR110,80,22,0.32314
t3215,Female,Non-Smoker,RR110,80,23,0.34698
t3215,Female,Non-Smoker,RR110,80,24,0.37036
t3215,Female,Non-Smoker,RR110,80,25,0.39292
t3215,Female,Non-Smoker,RR110,81,1,0.00567
t3215,Female,Non-Smoker,RR110,81,2,0.00924
t3215,Female,Non-Smoker,RR110,81,3,0.01533
t3215,Female,Non-Smoker,RR110,81,4,0.0189
t3215,Female,Non-Smoker,RR110,81,5,0.02386
t3215,Female,Non-Smoker,RR110,81,6,0.03208
t3215,Female,Non-Smoker,RR110,81,7,0.04435
t3215,Female,Non-Smoker,RR110,81,8,0.06121
t3215,Female,Non-Smoker,RR110,81,9,0.08009
t3215,Female,Non-Smoker,RR110,81,10,0.10052
t3215,Female,Non-Smoker,RR110,81,11,0.12001
t3215,Female,Non-Smoker,RR110,81,12,0.13455
t3215,Female,Non-Smoker,RR110,81,13,0.14879
t3215,Female,Non-Smoker,RR110,81,14,0.16351
t3215,Female,Non-Smoker,RR110,81,15,0.18074
t3215,Female,Non-Smoker,RR110,81,16,0.20127
t3215,Female,Non-Smoker,RR110,81,17,0.22374
t3215,Female,Non-Smoker,RR110,81,18,0.24802
t3215,Female,Non-Smoker,RR110,81,19,0.27379
t3215,Female,Non-Smoker,RR110,81,20,0.29921
t3215,Female,Non-Smoker,RR110,81,21,0.32314
t3215,Female,Non-Smoker,RR110,81,22,0.34698
t3215,Female,Non-Smoker,RR110,81,23,0.37036
t3215,Female,Non-Smoker,RR110,81,24,0.39292
t3215,Female,Non-Smoker,RR110,81,25,0.4143
t3215,Female,Non-Smoker,RR110,82,1,0.00637
t3215,Female,Non-Smoker,RR110,82,2,0.01051
t3215,Female,Non-Smoker,RR110,82,3,0.0176
t3215,Female,Non-Smoker,RR110,82,4,0.02184
t3215,Female,Non-Smoker,RR110,82,5,0.02823
t3215,Female,Non-Smoker,RR110,82,6,0.03796
t3215,Female,Non-Smoker,RR110,82,7,0.05287
t3215,Female,Non-Smoker,RR110,82,8,0.07361
t3215,Female,Non-Smoker,RR110,82,9,0.09693
t3215,Female,Non-Smoker,RR110,82,10,0.11846
t3215,Female,Non-Smoker,RR110,82,11,0.13455
t3215,Female,Non-Smoker,RR110,82,12,0.14879
t3215,Female,Non-Smoker,RR110,82,13,0.16351
t3215,Female,Non-Smoker,RR110,82,14,0.18074
t3215,Female,Non-Smoker,RR110,82,15,0.20127
t3215,Female,Non-Smoker,RR110,82,16,0.22374
t3215,Female,Non-Smoker,RR110,82,17,0.24802
t3215,Female,Non-Smoker,RR110,82,18,0.27379
t3215,Female,Non-Smoker,RR110,82,19,0.29921
t3215,Female,Non-Smoker,RR110,82,20,0.32314
t3215,Female,Non-Smoker,RR110,82,21,0.34698
t3215,Female,Non-Smoker,RR110,82,22,0.37036
t3215,Female,Non-Smoker,RR110,82,23,0.39292
t3215,Female,Non-Smoker,RR110,82,24,0.4143
t3215,Female,Non-Smoker,RR110,82,25,0.43413
t3215,Female,Non-Smoker,RR110,83,1,0.00737
t3215,Female,Non-Smoker,RR110,83,2,0.01236
t3215,Female,Non-Smoker,RR110,83,3,0.0203
t3215,Female,Non-Smoker,RR110,83,4,0.02627
t3215,Female,Non-Smoker,RR110,83,5,0.03371
t3215,Female,Non-Smoker,RR110,83,6,0.0455
t3215,Female,Non-Smoker,RR110,83,7,0.06602
t3215,Female,Non-Smoker,RR110,83,8,0.09205
t3215,Female,Non-Smoker,RR110,83,9,0.11711
t3215,Female,Non-Smoker,RR110,83,10,0.13455
t3215,Female,Non-Smoker,RR110,83,11,0.14879
t3215,Female,Non-Smoker,RR110,83,12,0.16351
t3215,Female,Non-Smoker,RR110,83,13,0.18074
t3215,Female,Non-Smoker,RR110,83,14,0.20127
t3215,Female,Non-Smoker,RR110,83,15,0.22374
t3215,Female,Non-Smoker,RR110,83,16,0.24802
t3215,Female,Non-Smoker,RR110,83,17,0.27379
t3215,Female,Non-Smoker,RR110,83,18,0.29921
t3215,Female,Non-Smoker,RR110,83,19,0.32314
t3215,Female,Non-Smoker,RR110,83,20,0.34698
t3215,Female,Non-Smoker,RR110,83,21,0.37036
t3215,Female,Non-Smoker,RR110,83,22,0.39292
t3215,Female,Non-Smoker,RR110,83,23,0.4143
t3215,Female,Non-Smoker,RR110,83,24,0.43413
t3215,Female,Non-Smoker,RR110,83,25,0.45205
t3215,Female,Non-Smoker,RR110,84,1,0.00849
t3215,Female,Non-Smoker,RR110,84,2,0.01458
t3215,Female,Non-Smoker,RR110,84,3,0.02394
t3215,Female,Non-Smoker,RR110,84,4,0.03161
t3215,Female,Non-Smoker,RR110,84,5,0.04057
t3215,Female,Non-Smoker,RR110,84,6,0.05633
t3215,Female,Non-Smoker,RR110,84,7,0.08424
t3215,Female,Non-Smoker,RR110,84,8,0.11278
t3215,Female,Non-Smoker,RR110,84,9,0.13455
t3215,Female,Non-Smoker,RR110,84,10,0.14879
t3215,Female,Non-Smoker,RR110,84,11,0.16351
t3215,Female,Non-Smoker,RR110,84,12,0.18074
t3215,Female,Non-Smoker,RR110,84,13,0.20127
t3215,Female,Non-Smoker,RR110,84,14,0.22374
t3215,Female,Non-Smoker,RR110,84,15,0.24802
t3215,Female,Non-Smoker,RR110,84,16,0.27379
t3215,Female,Non-Smoker,RR110,84,17,0.29921
t3215,Female,Non-Smoker,RR110,84,18,0.32314
t3215,Female,Non-Smoker,RR110,84,19,0.34698
t3215,Female,Non-Smoker,RR110,84,20,0.37036
t3215,Female,Non-Smoker,RR110,84,21,0.39292
t3215,Female,Non-Smoker,RR110,84,22,0.4143
t3215,Female,Non-Smoker,RR110,84,23,0.43413
t3215,Female,Non-Smoker,RR110,84,24,0.45205
t3215,Female,Non-Smoker,RR110,84,25,0.46769
t3215,Female,Non-Smoker,RR110,85,1,0.00976
t3215,Female,Non-Smoker,RR110,85,2,0.01732
t3215,Female,Non-Smoker,RR110,85,3,0.02878
t3215,Female,Non-Smoker,RR110,85,4,0.038
t3215,Female,Non-Smoker,RR110,85,5,0.04984
t3215,Female,Non-Smoker,RR110,85,6,0.07431
t3215,Female,Non-Smoker,RR110,85,7,0.10485
t3215,Female,Non-Smoker,RR110,85,8,0.13195
t3215,Female,Non-Smoker,RR110,85,9,0.14879
t3215,Female,Non-Smoker,RR110,85,10,0.16351
t3215,Female,Non-Smoker,RR110,85,11,0.18074
t3215,Female,Non-Smoker,RR110,85,12,0.20127
t3215,Female,Non-Smoker,RR110,85,13,0.22374
t3215,Female,Non-Smoker,RR110,85,14,0.24802
t3215,Female,Non-Smoker,RR110,85,15,0.27379
t3215,Female,Non-Smoker,RR110,85,16,0.29921
t3215,Female,Non-Smoker,RR110,85,17,0.32314
t3215,Female,Non-Smoker,RR110,85,18,0.34698
t3215,Female,Non-Smoker,RR110,85,19,0.37036
t3215,Female,Non-Smoker,RR110,85,20,0.39292
t3215,Female,Non-Smoker,RR110,85,21,0.4143
t3215,Female,Non-Smoker,RR110,85,22,0.43413
t3215,Female,Non-Smoker,RR110,85,23,0.45205
t3215,Female,Non-Smoker,RR110,85,24,0.46769
t3215,Female,Non-Smoker,RR110,85,25,0.48068
t3215,Female,Non-Smoker,RR110,86,1,0.01101
t3215,Female,Non-Smoker,RR110,86,2,0.02081
t3215,Female,Non-Smoker,RR110,86,3,0.03457
t3215,Female,Non-Smoker,RR110,86,4,0.04561
t3215,Female,Non-Smoker,RR110,86,5,0.06458
t3215,Female,Non-Smoker,RR110,86,6,0.09864
t3215,Female,Non-Smoker,RR110,86,7,0.12829
t3215,Female,Non-Smoker,RR110,86,8,0.14879
t3215,Female,Non-Smoker,RR110,86,9,0.16351
t3215,Female,Non-Smoker,RR110,86,10,0.18074
t3215,Female,Non-Smoker,RR110,86,11,0.20127
t3215,Female,Non-Smoker,RR110,86,12,0.22374
t3215,Female,Non-Smoker,RR110,86,13,0.24802
t3215,Female,Non-Smoker,RR110,86,14,0.27379
t3215,Female,Non-Smoker,RR110,86,15,0.29921
t3215,Female,Non-Smoker,RR110,86,16,0.32314
t3215,Female,Non-Smoker,RR110,86,17,0.34698
t3215,Female,Non-Smoker,RR110,86,18,0.37036
t3215,Female,Non-Smoker,RR110,86,19,0.39292
t3215,Female,Non-Smoker,RR110,86,20,0.4143
t3215,Female,Non-Smoker,RR110,86,21,0.43413
t3215,Female,Non-Smoker,RR110,86,22,0.45205
t3215,Female,Non-Smoker,RR110,86,23,0.46769
t3215,Female,Non-Smoker,RR110,86,24,0.48068
t3215,Female,Non-Smoker,RR110,86,25,0.49065
t3215,Female,Non-Smoker,RR110,87,1,0.01214
t3215,Female,Non-Smoker,RR110,87,2,0.025
t3215,Female,Non-Smoker,RR110,87,3,0.04148
t3215,Female,Non-Smoker,RR110,87,4,0.05716
t3215,Female,Non-Smoker,RR110,87,5,0.08806
t3215,Female,Non-Smoker,RR110,87,6,0.12624
t3215,Female,Non-Smoker,RR110,87,7,0.14879
t3215,Female,Non-Smoker,RR110,87,8,0.16351
t3215,Female,Non-Smoker,RR110,87,9,0.18074
t3215,Female,Non-Smoker,RR110,87,10,0.20127
t3215,Female,Non-Smoker,RR110,87,11,0.22374
t3215,Female,Non-Smoker,RR110,87,12,0.24802
t3215,Female,Non-Smoker,RR110,87,13,0.27379
t3215,Female,Non-Smoker,RR110,87,14,0.29921
t3215,Female,Non-Smoker,RR110,87,15,0.32314
t3215,Female,Non-Smoker,RR110,87,16,0.34698
t3215,Female,Non-Smoker,RR110,87,17,0.37036
t3215,Female,Non-Smoker,RR110,87,18,0.39292
t3215,Female,Non-Smoker,RR110,87,19,0.4143
t3215,Female,Non-Smoker,RR110,87,20,0.43413
t3215,Female,Non-Smoker,RR110,87,21,0.45205
t3215,Female,Non-Smoker,RR110,87,22,0.46769
t3215,Female,Non-Smoker,RR110,87,23,0.48068
t3215,Female,Non-Smoker,RR110,87,24,0.49065
t3215,Female,Non-Smoker,RR110,87,25,0.49723
t3215,Female,Non-Smoker,RR110,88,1,0.01339
t3215,Female,Non-Smoker,RR110,88,2,0.029760000000000002
t3215,Female,Non-Smoker,RR110,88,3,0.04971
t3215,Female,Non-Smoker,RR110,88,4,0.07488
t3215,Female,Non-Smoker,RR110,88,5,0.11744
t3215,Female,Non-Smoker,RR110,88,6,0.14879
t3215,Female,Non-Smoker,RR110,88,7,0.16351
t3215,Female,Non-Smoker,RR110,88,8,0.18074
t3215,Female,Non-Smoker,RR110,88,9,0.20127
t3215,Female,Non-Smoker,RR110,88,10,0.22374
t3215,Female,Non-Smoker,RR110,88,11,0.24802
t3215,Female,Non-Smoker,RR110,88,12,0.27379
t3215,Female,Non-Smoker,RR110,88,13,0.29921
t3215,Female,Non-Smoker,RR110,88,14,0.32314
t3215,Female,Non-Smoker,RR110,88,15,0.34698
t3215,Female,Non-Smoker,RR110,88,16,0.37036
t3215,Female,Non-Smoker,RR110,88,17,0.39292
t3215,Female,Non-Smoker,RR110,88,18,0.4143
t3215,Female,Non-Smoker,RR110,88,19,0.43413
t3215,Female,Non-Smoker,RR110,88,20,0.45205
t3215,Female,Non-Smoker,RR110,88,21,0.46769
t3215,Female,Non-Smoker,RR110,88,22,0.48068
t3215,Female,Non-Smoker,RR110,88,23,0.49065
t3215,Female,Non-Smoker,RR110,88,24,0.49723
t3215,Female,Non-Smoker,RR110,88,25,0.5
t3215,Female,Non-Smoker,RR110,89,1,0.01476
t3215,Female,Non-Smoker,RR110,89,2,0.03511
t3215,Female,Non-Smoker,RR110,89,3,0.06239
t3215,Female,Non-Smoker,RR110,89,4,0.10063
t3215,Female,Non-Smoker,RR110,89,5,0.14416
t3215,Female,Non-Smoker,RR110,89,6,0.16351
t3215,Female,Non-Smoker,RR110,89,7,0.18074
t3215,Female,Non-Smoker,RR110,89,8,0.20127
t3215,Female,Non-Smoker,RR110,89,9,0.22374
t3215,Female,Non-Smoker,RR110,89,10,0.24802
t3215,Female,Non-Smoker,RR110,89,11,0.27379
t3215,Female,Non-Smoker,RR110,89,12,0.29921
t3215,Female,Non-Smoker,RR110,89,13,0.32314
t3215,Female,Non-Smoker,RR110,89,14,0.34698
t3215,Female,Non-Smoker,RR110,89,15,0.37036
t3215,Female,Non-Smoker,RR110,89,16,0.39292
t3215,Female,Non-Smoker,RR110,89,17,0.4143
t3215,Female,Non-Smoker,RR110,89,18,0.43413
t3215,Female,Non-Smoker,RR110,89,19,0.45205
t3215,Female,Non-Smoker,RR110,89,20,0.46769
t3215,Female,Non-Smoker,RR110,89,21,0.48068
t3215,Female,Non-Smoker,RR110,89,22,0.49065
t3215,Female,Non-Smoker,RR110,89,23,0.49723
t3215,Female,Non-Smoker,RR110,89,24,0.5
t3215,Female,Non-Smoker,RR110,89,25,0.5
t3215,Female,Non-Smoker,RR110,90,1,0.01758
t3215,Female,Non-Smoker,RR110,90,2,0.04384
t3215,Female,Non-Smoker,RR110,90,3,0.08902
t3215,Female,Non-Smoker,RR110,90,4,0.13557
t3215,Female,Non-Smoker,RR110,90,5,0.16351
t3215,Female,Non-Smoker,RR110,90,6,0.18074
t3215,Female,Non-Smoker,RR110,90,7,0.20127
t3215,Female,Non-Smoker,RR110,90,8,0.22374
t3215,Female,Non-Smoker,RR110,90,9,0.24802
t3215,Female,Non-Smoker,RR110,90,10,0.27379
t3215,Female,Non-Smoker,RR110,90,11,0.29921
t3215,Female,Non-Smoker,RR110,90,12,0.32314
t3215,Female,Non-Smoker,RR110,90,13,0.34698
t3215,Female,Non-Smoker,RR110,90,14,0.37036
t3215,Female,Non-Smoker,RR110,90,15,0.39292
t3215,Female,Non-Smoker,RR110,90,16,0.4143
t3215,Female,Non-Smoker,RR110,90,17,0.43413
t3215,Female,Non-Smoker,RR110,90,18,0.45205
t3215,Female,Non-Smoker,RR110,90,19,0.46769
t3215,Female,Non-Smoker,RR110,90,20,0.48068
t3215,Female,Non-Smoker,RR110,90,21,0.49065
t3215,Female,Non-Smoker,RR110,90,22,0.49723
t3215,Female,Non-Smoker,RR110,90,23,0.5
t3215,Female,Non-Smoker,RR110,90,24,0.5
t3215,Female,Non-Smoker,RR110,90,25,0.5
t3215,Female,Non-Smoker,RR110,91,1,0.02413
t3215,Female,Non-Smoker,RR110,91,2,0.06264
t3215,Female,Non-Smoker,RR110,91,3,0.13113
t3215,Female,Non-Smoker,RR110,91,4,0.16351
t3215,Female,Non-Smoker,RR110,91,5,0.18074
t3215,Female,Non-Smoker,RR110,91,6,0.20127
t3215,Female,Non-Smoker,RR110,91,7,0.22374
t3215,Female,Non-Smoker,RR110,91,8,0.24802
t3215,Female,Non-Smoker,RR110,91,9,0.27379
t3215,Female,Non-Smoker,RR110,91,10,0.29921
t3215,Female,Non-Smoker,RR110,91,11,0.32314
t3215,Female,Non-Smoker,RR110,91,12,0.34698
t3215,Female,Non-Smoker,RR110,91,13,0.37036
t3215,Female,Non-Smoker,RR110,91,14,0.39292
t3215,Female,Non-Smoker,RR110,91,15,0.4143
t3215,Female,Non-Smoker,RR110,91,16,0.43413
t3215,Female,Non-Smoker,RR110,91,17,0.45205
t3215,Female,Non-Smoker,RR110,91,18,0.46769
t3215,Female,Non-Smoker,RR110,91,19,0.48068
t3215,Female,Non-Smoker,RR110,91,20,0.49065
t3215,Female,Non-Smoker,RR110,91,21,0.49723
t3215,Female,Non-Smoker,RR110,91,22,0.5
t3215,Female,Non-Smoker,RR110,91,23,0.5
t3215,Female,Non-Smoker,RR110,91,24,0.5
t3215,Female,Non-Smoker,RR110,91,25,0.5
t3215,Female,Non-Smoker,RR110,92,1,0.036
t3215,Female,Non-Smoker,RR110,92,2,0.09334
t3215,Female,Non-Smoker,RR110,92,3,0.16351
t3215,Female,Non-Smoker,RR110,92,4,0.18074
t3215,Female,Non-Smoker,RR110,92,5,0.20127
t3215,Female,Non-Smoker,RR110,92,6,0.22374
t3215,Female,Non-Smoker,RR110,92,7,0.24802
t3215,Female,Non-Smoker,RR110,92,8,0.27379
t3215,Female,Non-Smoker,RR110,92,9,0.29921
t3215,Female,Non-Smoker,RR110,92,10,0.32314
t3215,Female,Non-Smoker,RR110,92,11,0.34698
t3215,Female,Non-Smoker,RR110,92,12,0.37036
t3215,Female,Non-Smoker,RR110,92,13,0.39292
t3215,Female,Non-Smoker,RR110,92,14,0.4143
t3215,Female,Non-Smoker,RR110,92,15,0.43413
t3215,Female,Non-Smoker,RR110,92,16,0.45205
t3215,Female,Non-Smoker,RR110,92,17,0.46769
t3215,Female,Non-Smoker,RR110,92,18,0.48068
t3215,Female,Non-Smoker,RR110,92,19,0.49065
t3215,Female,Non-Smoker,RR110,92,20,0.49723
t3215,Female,Non-Smoker,RR110,92,21,0.5
t3215,Female,Non-Smoker,RR110,92,22,0.5
t3215,Female,Non-Smoker,RR110,92,23,0.5
t3215,Female,Non-Smoker,RR110,92,24,0.5
t3215,Female,Non-Smoker,RR110,92,25,0.5
t3215,Female,Non-Smoker,RR110,93,1,0.05447
t3215,Female,Non-Smoker,RR110,93,2,0.12305
t3215,Female,Non-Smoker,RR110,93,3,0.18074
t3215,Female,Non-Smoker,RR110,93,4,0.20127
t3215,Female,Non-Smoker,RR110,93,5,0.22374
t3215,Female,Non-Smoker,RR110,93,6,0.24802
t3215,Female,Non-Smoker,RR110,93,7,0.27379
t3215,Female,Non-Smoker,RR110,93,8,0.29921
t3215,Female,Non-Smoker,RR110,93,9,0.32314
t3215,Female,Non-Smoker,RR110,93,10,0.34698
t3215,Female,Non-Smoker,RR110,93,11,0.37036
t3215,Female,Non-Smoker,RR110,93,12,0.39292
t3215,Female,Non-Smoker,RR110,93,13,0.4143
t3215,Female,Non-Smoker,RR110,93,14,0.43413
t3215,Female,Non-Smoker,RR110,93,15,0.45205
t3215,Female,Non-Smoker,RR110,93,16,0.46769
t3215,Female,Non-Smoker,RR110,93,17,0.48068
t3215,Female,Non-Smoker,RR110,93,18,0.49065
t3215,Female,Non-Smoker,RR110,93,19,0.49723
t3215,Female,Non-Smoker,RR110,93,20,0.5
t3215,Female,Non-Smoker,RR110,93,21,0.5
t3215,Female,Non-Smoker,RR110,93,22,0.5
t3215,Female,Non-Smoker,RR110,93,23,0.5
t3215,Female,Non-Smoker,RR110,93,24,0.5
t3215,Female,Non-Smoker,RR110,93,25,0.5
t3215,Female,Non-Smoker,RR110,94,1,0.08102
t3215,Female,Non-Smoker,RR110,94,2,0.1615
t3215,Female,Non-Smoker,RR110,94,3,0.20127
t3215,Female,Non-Smoker,RR110,94,4,0.22374
t3215,Female,Non-Smoker,RR110,94,5,0.24802
t3215,Female,Non-Smoker,RR110,94,6,0.27379
t3215,Female,Non-Smoker,RR110,94,7,0.29921
t3215,Female,Non-Smoker,RR110,94,8,0.32314
t3215,Female,Non-Smoker,RR110,94,9,0.34698
t3215,Female,Non-Smoker,RR110,94,10,0.37036
t3215,Female,Non-Smoker,RR110,94,11,0.39292
t3215,Female,Non-Smoker,RR110,94,12,0.4143
t3215,Female,Non-Smoker,RR110,94,13,0.43413
t3215,Female,Non-Smoker,RR110,94,14,0.45205
t3215,Female,Non-Smoker,RR110,94,15,0.46769
t3215,Female,Non-Smoker,RR110,94,16,0.48068
t3215,Female,Non-Smoker,RR110,94,17,0.49065
t3215,Female,Non-Smoker,RR110,94,18,0.49723
t3215,Female,Non-Smoker,RR110,94,19,0.5
t3215,Female,Non-Smoker,RR110,94,20,0.5
t3215,Female,Non-Smoker,RR110,94,21,0.5
t3215,Female,Non-Smoker,RR110,94,22,0.5
t3215,Female,Non-Smoker,RR110,94,23,0.5
t3215,Female,Non-Smoker,RR110,94,24,0.5
t3215,Female,Non-Smoker,RR110,94,25,0.5
t3215,Female,Non-Smoker,RR110,95,1,0.113354038499702
t3215,Female,Non-Smoker,RR110,95,2,0.20127
t3215,Female,Non-Smoker,RR110,95,3,0.22374
t3215,Female,Non-Smoker,RR110,95,4,0.24802
t3215,Female,Non-Smoker,RR110,95,5,0.27379
t3215,Female,Non-Smoker,RR110,95,6,0.29921
t3215,Female,Non-Smoker,RR110,95,7,0.32314
t3215,Female,Non-Smoker,RR110,95,8,0.34698
t3215,Female,Non-Smoker,RR110,95,9,0.37036
t3215,Female,Non-Smoker,RR110,95,10,0.39292
t3215,Female,Non-Smoker,RR110,95,11,0.4143
t3215,Female,Non-Smoker,RR110,95,12,0.43413
t3215,Female,Non-Smoker,RR110,95,13,0.45205
t3215,Female,Non-Smoker,RR110,95,14,0.46769
t3215,Female,Non-Smoker,RR110,95,15,0.48068
t3215,Female,Non-Smoker,RR110,95,16,0.49065
t3215,Female,Non-Smoker,RR110,95,17,0.49723
t3215,Female,Non-Smoker,RR110,95,18,0.5
t3215,Female,Non-Smoker,RR110,95,19,0.5
t3215,Female,Non-Smoker,RR110,95,20,0.5
t3215,Female,Non-Smoker,RR110,95,21,0.5
t3215,Female,Non-Smoker,RR110,95,22,0.5
t3215,Female,Non-Smoker,RR110,95,23,0.5
t3215,Female,Non-Smoker,RR110,95,24,0.5
t3215,Female,Non-Smoker,RR110,95,25,0.5
t3216,Female,Non-Smoker,RR125,18,1,3.7e-4
t3216,Female,Non-Smoker,RR125,18,2,3.7e-4
t3216,Female,Non-Smoker,RR125,18,3,3.6e-4
t3216,Female,Non-Smoker,RR125,18,4,3.6e-4
t3216,Female,Non-Smoker,RR125,18,5,3.6e-4
t3216,Female,Non-Smoker,RR125,18,6,3.6e-4
t3216,Female,Non-Smoker,RR125,18,7,3.6e-4
t3216,Female,Non-Smoker,RR125,18,8,3.5e-4
t3216,Female,Non-Smoker,RR125,18,9,3.6e-4
t3216,Female,Non-Smoker,RR125,18,10,3.8e-4
t3216,Female,Non-Smoker,RR125,18,11,4.1e-4
t3216,Female,Non-Smoker,RR125,18,12,4.4e-4
t3216,Female,Non-Smoker,RR125,18,13,4.6e-4
t3216,Female,Non-Smoker,RR125,18,14,4.9e-4
t3216,Female,Non-Smoker,RR125,18,15,5.4e-4
t3216,Female,Non-Smoker,RR125,18,16,6.3e-4
t3216,Female,Non-Smoker,RR125,18,17,7.3e-4
t3216,Female,Non-Smoker,RR125,18,18,8.4e-4
t3216,Female,Non-Smoker,RR125,18,19,9.5e-4
t3216,Female,Non-Smoker,RR125,18,20,0.00104
t3216,Female,Non-Smoker,RR125,18,21,0.00112
t3216,Female,Non-Smoker,RR125,18,22,0.00115
t3216,Female,Non-Smoker,RR125,18,23,0.00117
t3216,Female,Non-Smoker,RR125,18,24,0.00118
t3216,Female,Non-Smoker,RR125,18,25,0.00118
t3216,Female,Non-Smoker,RR125,19,1,3.4e-4
t3216,Female,Non-Smoker,RR125,19,2,3.4e-4
t3216,Female,Non-Smoker,RR125,19,3,3.3e-4
t3216,Female,Non-Smoker,RR125,19,4,3.4e-4
t3216,Female,Non-Smoker,RR125,19,5,3.4e-4
t3216,Female,Non-Smoker,RR125,19,6,3.4e-4
t3216,Female,Non-Smoker,RR125,19,7,3.3e-4
t3216,Female,Non-Smoker,RR125,19,8,3.2e-4
t3216,Female,Non-Smoker,RR125,19,9,3.4e-4
t3216,Female,Non-Smoker,RR125,19,10,3.8e-4
t3216,Female,Non-Smoker,RR125,19,11,4.1e-4
t3216,Female,Non-Smoker,RR125,19,12,4.3e-4
t3216,Female,Non-Smoker,RR125,19,13,4.5e-4
t3216,Female,Non-Smoker,RR125,19,14,4.8e-4
t3216,Female,Non-Smoker,RR125,19,15,5.5e-4
t3216,Female,Non-Smoker,RR125,19,16,6.5e-4
t3216,Female,Non-Smoker,RR125,19,17,7.7e-4
t3216,Female,Non-Smoker,RR125,19,18,9e-4
t3216,Female,Non-Smoker,RR125,19,19,0.001
t3216,Female,Non-Smoker,RR125,19,20,0.00109
t3216,Female,Non-Smoker,RR125,19,21,0.00115
t3216,Female,Non-Smoker,RR125,19,22,0.00117
t3216,Female,Non-Smoker,RR125,19,23,0.00118
t3216,Female,Non-Smoker,RR125,19,24,0.00118
t3216,Female,Non-Smoker,RR125,19,25,0.00118
t3216,Female,Non-Smoker,RR125,20,1,2.9e-4
t3216,Female,Non-Smoker,RR125,20,2,3e-4
t3216,Female,Non-Smoker,RR125,20,3,3.1e-4
t3216,Female,Non-Smoker,RR125,20,4,3.2e-4
t3216,Female,Non-Smoker,RR125,20,5,3.1e-4
t3216,Female,Non-Smoker,RR125,20,6,3e-4
t3216,Female,Non-Smoker,RR125,20,7,3e-4
t3216,Female,Non-Smoker,RR125,20,8,3.1e-4
t3216,Female,Non-Smoker,RR125,20,9,3.4e-4
t3216,Female,Non-Smoker,RR125,20,10,3.8e-4
t3216,Female,Non-Smoker,RR125,20,11,4.1e-4
t3216,Female,Non-Smoker,RR125,20,12,4.2e-4
t3216,Female,Non-Smoker,RR125,20,13,4.4e-4
t3216,Female,Non-Smoker,RR125,20,14,4.9e-4
t3216,Female,Non-Smoker,RR125,20,15,5.7e-4
t3216,Female,Non-Smoker,RR125,20,16,6.9e-4
t3216,Female,Non-Smoker,RR125,20,17,8e-4
t3216,Female,Non-Smoker,RR125,20,18,9.2e-4
t3216,Female,Non-Smoker,RR125,20,19,0.00103
t3216,Female,Non-Smoker,RR125,20,20,0.00111
t3216,Female,Non-Smoker,RR125,20,21,0.00117
t3216,Female,Non-Smoker,RR125,20,22,0.00118
t3216,Female,Non-Smoker,RR125,20,23,0.00118
t3216,Female,Non-Smoker,RR125,20,24,0.00118
t3216,Female,Non-Smoker,RR125,20,25,0.00119
t3216,Female,Non-Smoker,RR125,21,1,2.3e-4
t3216,Female,Non-Smoker,RR125,21,2,2.8e-4
