table,gender,tobacco,relative_risk,attained_age,q_ult
t3263,Male,Smoker,RR125,71,0.03222
t3263,Male,Smoker,RR125,72,0.03555
t3263,Male,Smoker,RR125,73,0.03919
t3263,Male,Smoker,RR125,74,0.04302
t3263,Male,Smoker,RR125,75,0.04693
t3263,Male,Smoker,RR125,76,0.05078
t3263,Male,Smoker,RR125,77,0.05457
t3263,Male,Smoker,RR125,78,0.05832
t3263,Male,Smoker,RR125,79,0.06225
t3263,Male,Smoker,RR125,80,0.06643
t3263,Male,Smoker,RR125,81,0.0711
t3263,Male,Smoker,RR125,82,0.07586
t3263,Male,Smoker,RR125,83,0.08308
t3263,Male,Smoker,RR125,84,0.09122
t3263,Male,Smoker,RR125,85,0.10046
t3263,Male,Smoker,RR125,86,0.11092
t3263,Male,Smoker,RR125,87,0.12251
t3263,Male,Smoker,RR125,88,0.1352
t3263,Male,Smoker,RR125,89,0.1484
t3263,Male,Smoker,RR125,90,0.16193
t3263,Male,Smoker,RR125,91,0.17516
t3263,Male,Smoker,RR125,92,0.18788
t3263,Male,Smoker,RR125,93,0.20005
t3263,Male,Smoker,RR125,94,0.21103
t3263,Male,Smoker,RR125,95,0.22036
t3263,Male,Smoker,RR125,96,0.23443
t3263,Male,Smoker,RR125,97,0.24987
t3263,Male,Smoker,RR125,98,0.26725
t3263,Male,Smoker,RR125,99,0.28629
t3263,Male,Smoker,RR125,100,0.3067
t3263,Male,Smoker,RR125,101,0.32825
t3263,Male,Smoker,RR125,102,0.35002
t3263,Male,Smoker,RR125,103,0.37165
t3263,Male,Smoker,RR125,104,0.39279
t3263,Male,Smoker,RR125,105,0.41305
t3263,Male,Smoker,RR125,106,0.43208
t3263,Male,Smoker,RR125,107,0.44951
t3263,Male,Smoker,RR125,108,0.46498
t3263,Male,Smoker,RR125,109,0.47812
t3263,Male,Smoker,RR125,110,0.48857
t3263,Male,Smoker,RR125,111,0.49595
t3263,Male,Smoker,RR125,112,0.5
t3263,Male,Smoker,RR125,113,0.5
t3263,Male,Smoker,RR125,114,0.5
t3263,Male,Smoker,RR125,115,0.5
t3263,Male,Smoker,RR125,116,0.5
t3263,Male,Smoker,RR125,117,0.5
t3263,Male,Smoker,RR125,118,0.5
t3263,Male,Smoker,RR125,119,0.5
t3263,Male,Smoker,RR125,120,0.5
t3264,Male,Smoker,RR150,18,0.00101
t3264,Male,Smoker,RR150,19,0.00105
t3264,Male,Smoker,RR150,20,0.00108
t3264,Male,Smoker,RR150,21,0.00113
t3264,Male,Smoker,RR150,22,0.00109
t3264,Male,Smoker,RR150,23,0.00105
t3264,Male,Smoker,RR150,24,0.00104
t3264,Male,Smoker,RR150,25,0.00107
t3264,Male,Smoker,RR150,26,0.00106
t3264,Male,Smoker,RR150,27,0.00105
t3264,Male,Smoker,RR150,28,0.00103
t3264,Male,Smoker,RR150,29,0.00102
t3264,Male,Smoker,RR150,30,0.00102
t3264,Male,Smoker,RR150,31,0.00106
t3264,Male,Smoker,RR150,32,0.00113
t3264,Male,Smoker,RR150,33,0.00121
t3264,Male,Smoker,RR150,34,0.00131
t3264,Male,Smoker,RR150,35,0.00141
t3264,Male,Smoker,RR150,36,0.00154
t3264,Male,Smoker,RR150,37,0.00166
t3264,Male,Smoker,RR150,38,0.00182
t3264,Male,Smoker,RR150,39,0.00205
t3264,Male,Smoker,RR150,40,0.00231
t3264,Male,Smoker,RR150,41,0.00259
t3264,Male,Smoker,RR150,42,0.00287
t3264,Male,Smoker,RR150,43,0.00313
t3264,Male,Smoker,RR150,44,0.00331
t3264,Male,Smoker,RR150,45,0.00346
t3264,Male,Smoker,RR150,46,0.00369
t3264,Male,Smoker,RR150,47,0.00392
t3264,Male,Smoker,RR150,48,0.00418
t3264,Male,Smoker,RR150,49,0.00447
t3264,Male,Smoker,RR150,50,0.00481
t3264,Male,Smoker,RR150,51,0.00519
t3264,Male,Smoker,RR150,52,0.00563
t3264,Male,Smoker,RR150,53,0.00611
t3264,Male,Smoker,RR150,54,0.00664
t3264,Male,Smoker,RR150,55,0.00724
t3264,Male,Smoker,RR150,56,0.00793
t3264,Male,Smoker,RR150,57,0.00869
t3264,Male,Smoker,RR150,58,0.00956
t3264,Male,Smoker,RR150,59,0.01055
t3264,Male,Smoker,RR150,60,0.01167
t3264,Male,Smoker,RR150,61,0.01295
t3264,Male,Smoker,RR150,62,0.01439
t3264,Male,Smoker,RR150,63,0.01599
t3264,Male,Smoker,RR150,64,0.0177
t3264,Male,Smoker,RR150,65,0.01959
t3264,Male,Smoker,RR150,66,0.0216
t3264,Male,Smoker,RR150,67,0.02367
t3264,Male,Smoker,RR150,68,0.02585
t3264,Male,Smoker,RR150,69,0.0282
t3264,Male,Smoker,RR150,70,0.0308
t3264,Male,Smoker,RR150,71,0.03378
t3264,Male,Smoker,RR150,72,0.03711
t3264,Male,Smoker,RR150,73,0.04074
t3264,Male,Smoker,RR150,74,0.04455
t3264,Male,Smoker,RR150,75,0.04841
t3264,Male,Smoker,RR150,76,0.05219
t3264,Male,Smoker,RR150,77,0.05589
t3264,Male,Smoker,RR150,78,0.05955
t3264,Male,Smoker,RR150,79,0.06337
t3264,Male,Smoker,RR150,80,0.06746
t3264,Male,Smoker,RR150,81,0.07206
t3264,Male,Smoker,RR150,82,0.07675
t3264,Male,Smoker,RR150,83,0.08394
t3264,Male,Smoker,RR150,84,0.09204
t3264,Male,Smoker,RR150,85,0.10124
t3264,Male,Smoker,RR150,86,0.11166
t3264,Male,Smoker,RR150,87,0.12321
t3264,Male,Smoker,RR150,88,0.13586
t3264,Male,Smoker,RR150,89,0.149
t3264,Male,Smoker,RR150,90,0.16248
t3264,Male,Smoker,RR150,91,0.17561
t3264,Male,Smoker,RR150,92,0.18822
t3264,Male,Smoker,RR150,93,0.20027
t3264,Male,Smoker,RR150,94,0.21114
t3264,Male,Smoker,RR150,95,0.22036
t3264,Male,Smoker,RR150,96,0.23443
t3264,Male,Smoker,RR150,97,0.24987
t3264,Male,Smoker,RR150,98,0.26725
t3264,Male,Smoker,RR150,99,0.28629
t3264,Male,Smoker,RR150,100,0.3067
t3264,Male,Smoker,RR150,101,0.32825
t3264,Male,Smoker,RR150,102,0.35002
t3264,Male,Smoker,RR150,103,0.37165
t3264,Male,Smoker,RR150,104,0.39279
t3264,Male,Smoker,RR150,105,0.41305
t3264,Male,Smoker,RR150,106,0.43208
t3264,Male,Smoker,RR150,107,0.44951
t3264,Male,Smoker,RR150,108,0.46498
t3264,Male,Smoker,RR150,109,0.47812
t3264,Male,Smoker,RR150,110,0.48857
t3264,Male,Smoker,RR150,111,0.49595
t3264,Male,Smoker,RR150,112,0.5
t3264,Male,Smoker,RR150,113,0.5
t3264,Male,Smoker,RR150,114,0.5
t3264,Male,Smoker,RR150,115,0.5
t3264,Male,Smoker,RR150,116,0.5
t3264,Male,Smoker,RR150,117,0.5
t3264,Male,Smoker,RR150,118,0.5
t3264,Male,Smoker,RR150,119,0.5
t3264,Male,Smoker,RR150,120,0.5
